school_year,aggregation_type,county_name,school_name,subgroup_name,enroll_cnt,grad_cnt,drop_cnt,grad_pct,drop_pct
2019-20,District,Long County,All Column Values,Active Duty,35,35,0,1,0
2019-20,District,Talbot County,All Column Values,All Students,35,28,7,0.8,0.2
2019-20,District,Talbot County,All Column Values,Economically Disadvantaged,35,28,7,0.8,0.2
2019-20,District,Treutlen County,All Column Values,White,35,25,10,0.714285714,0.285714286
2019-20,District,Wayne County,All Column Values,Hispanic,35,31,4,0.885714286,0.114285714
2019-20,District,Decatur City,All Column Values,Students with Disability,35,28,7,0.8,0.2
2019-20,District,Commission Charter Schools- Pataula Charter Academy,All Column Values,All Students,35,32,3,0.914285714,0.085714286
2019-20,School,Appling County,Appling County High School,Hispanic,35,35,0,1,0
2019-20,School,Barrow County,Winder-Barrow High School,Asian/Pacific Islander,35,32,3,0.914285714,0.085714286
2019-20,School,Barrow County,Winder-Barrow High School,Limited English Proficient,35,24,11,0.685714286,0.314285714
2019-20,School,Brooks County,Brooks County High School,White,35,34,1,0.971428571,0.028571429
2019-20,School,Brooks County,Delta Innovative School,Students without Disability,35,28,7,0.8,0.2
2019-20,School,Bulloch County,Southeast Bulloch High School,Students with Disability,35,24,11,0.685714286,0.314285714
2019-20,School,Cobb County,Kennesaw Mountain High School,Asian/Pacific Islander,35,33,2,0.942857143,0.057142857
2019-20,School,Coffee County,Wiregrass Regional College and Career Academy,White,35,33,2,0.942857143,0.057142857
2019-20,School,Coweta County,Northgate High School,Hispanic,35,30,5,0.857142857,0.142857143
2019-20,School,Coweta County,East Coweta High School,Multiracial,35,32,3,0.914285714,0.085714286
2019-20,School,Coweta County,Newnan High School,Hispanic,35,30,5,0.857142857,0.142857143
2019-20,School,DeKalb County,Cedar Grove High School,Students with Disability,35,25,10,0.714285714,0.285714286
2019-20,School,DeKalb County,Lakeside High School,Students with Disability,35,22,13,0.628571429,0.371428571
2019-20,School,Forsyth County,Denmark High School,Students with Disability,35,26,9,0.742857143,0.257142857
2019-20,School,Franklin County,Franklin County High School,Black,35,31,4,0.885714286,0.114285714
2019-20,School,Glascock County,Glascock County Middle/High School,Not Economically Disadvantaged,35,34,1,0.971428571,0.028571429
2019-20,School,Glascock County,Glascock County Middle/High School,White,35,32,3,0.914285714,0.085714286
2019-20,School,Gwinnett County,Collins Hill High School,Multiracial,35,31,4,0.885714286,0.114285714
2019-20,School,Gwinnett County,Lanier High School,Limited English Proficient,35,22,13,0.628571429,0.371428571
2019-20,School,Hancock County,Hancock Central High School,Male,35,29,6,0.828571429,0.171428571
2019-20,School,Jackson County,Jackson County Comprehensive High School,Hispanic,35,28,7,0.8,0.2
2019-20,School,Lincoln County,Lincoln County High School,Black,35,35,0,1,0
2019-20,School,Long County,Long County High School,Active Duty,35,35,0,1,0
2019-20,School,Polk County,Rockmart High School,Students with Disability,35,28,7,0.8,0.2
2019-20,School,Talbot County,Central Elementary/High School,All Students,35,28,7,0.8,0.2
2019-20,School,Talbot County,Central Elementary/High School,Economically Disadvantaged,35,28,7,0.8,0.2
2019-20,School,Treutlen County,Treutlen Middle/High School,White,35,25,10,0.714285714,0.285714286
2019-20,School,Wayne County,Wayne County High School,Hispanic,35,31,4,0.885714286,0.114285714
2019-20,School,Whitfield County,Northwest Whitfield County High School,Students with Disability,35,32,3,0.914285714,0.085714286
2019-20,School,Atlanta Public Schools,Early College High School at Carver,Male,35,30,5,0.857142857,0.142857143
2019-20,School,Atlanta Public Schools,Therrell High School,Students with Disability,35,21,14,0.6,0.4
2019-20,School,Decatur City,Decatur High School,Students with Disability,35,28,7,0.8,0.2
2019-20,School,Commission Charter Schools- Pataula Charter Academy,Pataula Charter Academy,All Students,35,32,3,0.914285714,0.085714286
2019-20,District,Douglas County,All Column Values,Asian/Pacific Islander,36,35,1,0.972222222,0.027777778
2019-20,District,Gilmer County,All Column Values,Students with Disability,36,32,4,0.888888889,0.111111111
2019-20,District,Griffin-Spalding County,All Column Values,Homeless,36,29,7,0.805555556,0.194444444
2019-20,District,Stephens County,All Column Values,Students with Disability,36,29,7,0.805555556,0.194444444
2019-20,District,Thomas County,All Column Values,Students with Disability,36,30,6,0.833333333,0.166666667
2019-20,District,Towns County,All Column Values,Not Economically Disadvantaged,36,35,1,0.972222222,0.027777778
2019-20,District,State Charter Schools II- Baconton Community Charter School,All Column Values,Not Economically Disadvantaged,36,36,0,1,0
2019-20,School,Brooks County,Delta Innovative School,All Students,36,28,8,0.777777778,0.222222222
2019-20,School,Brooks County,Delta Innovative School,Economically Disadvantaged,36,28,8,0.777777778,0.222222222
2019-20,School,Bryan County,Bryan County High School,Black,36,31,5,0.861111111,0.138888889
2019-20,School,Cherokee County,Creekview High School,Hispanic,36,33,3,0.916666667,0.083333333
2019-20,School,Clayton County,Elite Scholars Academy School,Female,36,36,0,1,0
2019-20,School,Clayton County,Martha Ellen Stilwell School for the Performing Arts,Male,36,35,1,0.972222222,0.027777778
2019-20,School,Clayton County,Forest Park High School,Asian/Pacific Islander,36,28,8,0.777777778,0.222222222
2019-20,School,Cobb County,Harrison High School,Hispanic,36,35,1,0.972222222,0.027777778
2019-20,School,Cobb County,North Cobb High School,Limited English Proficient,36,30,6,0.833333333,0.166666667
2019-20,School,DeKalb County,Lithonia High School,Students with Disability,36,28,8,0.777777778,0.222222222
2019-20,School,Emanuel County,Emanuel County Institute,Male,36,33,3,0.916666667,0.083333333
2019-20,School,Fayette County,Whitewater High School,Students with Disability,36,28,8,0.777777778,0.222222222
2019-20,School,Fulton County,Chattahoochee High School,Economically Disadvantaged,36,33,3,0.916666667,0.083333333
2019-20,School,Fulton County,Westlake High School,Students with Disability,36,30,6,0.833333333,0.166666667
2019-20,School,Gilmer County,Gilmer High School,Students with Disability,36,32,4,0.888888889,0.111111111
2019-20,School,Greene County,Lake Oconee Charter High School,Female,36,36,0,1,0
2019-20,School,Gwinnett County,Grayson High School,Multiracial,36,32,4,0.888888889,0.111111111
2019-20,School,Gwinnett County,Brookwood High School,Limited English Proficient,36,29,7,0.805555556,0.194444444
2019-20,School,Gwinnett County,North Gwinnett High School,Multiracial,36,36,0,1,0
2019-20,School,Lee County,Lee County High School,Homeless,36,29,7,0.805555556,0.194444444
2019-20,School,Richmond County,Performance Learning Center,White,36,10,26,0.277777778,0.722222222
2019-20,School,Stephens County,Stephens County High School,Students with Disability,36,29,7,0.805555556,0.194444444
2019-20,School,Sumter County,Furlow Charter School,All Students,36,29,7,0.805555556,0.194444444
2019-20,School,Sumter County,Furlow Charter School,Economically Disadvantaged,36,29,7,0.805555556,0.194444444
2019-20,School,Towns County,Towns County High School,Not Economically Disadvantaged,36,35,1,0.972222222,0.027777778
2019-20,School,Dublin City,Dublin High School,Homeless,36,35,1,0.972222222,0.027777778
2019-20,School,State Charter Schools II- Baconton Community Charter School,Baconton Community Charter School,Not Economically Disadvantaged,36,36,0,1,0
2019-20,District,Camden County,All Column Values,Multiracial,37,36,1,0.972972973,0.027027027
2019-20,District,Candler County,All Column Values,Black,37,36,1,0.972972973,0.027027027
2019-20,District,Dodge County,All Column Values,Students with Disability,37,29,8,0.783783784,0.216216216
2019-20,District,Floyd County,All Column Values,Black,37,32,5,0.864864865,0.135135135
2019-20,District,Lee County,All Column Values,Homeless,37,29,8,0.783783784,0.216216216
2019-20,District,Montgomery County,All Column Values,Male,37,29,8,0.783783784,0.216216216
2019-20,District,Putnam County,All Column Values,Students with Disability,37,29,8,0.783783784,0.216216216
2019-20,District,Toombs County,All Column Values,Black,37,35,2,0.945945946,0.054054054
2019-20,District,Twiggs County,All Column Values,Female,37,34,3,0.918918919,0.081081081
2019-20,District,Twiggs County,All Column Values,Male,37,29,8,0.783783784,0.216216216
2019-20,District,Wheeler County,All Column Values,Black,37,36,1,0.972972973,0.027027027
2019-20,School,Camden County,Camden County High School,Multiracial,37,36,1,0.972972973,0.027027027
2019-20,School,Carroll County,Villa Rica High School,Students with Disability,37,34,3,0.918918919,0.081081081
2019-20,School,Savannah-Chatham County,Islands High School,Black,37,32,5,0.864864865,0.135135135
2019-20,School,Cherokee County,Sequoyah High School,Black,37,33,4,0.891891892,0.108108108
2019-20,School,Clayton County,Mount Zion High School,Students with Disability,37,26,11,0.702702703,0.297297297
2019-20,School,Cobb County,Walton High School,Black,37,37,0,1,0
2019-20,School,Columbia County,Grovetown High School,Multiracial,37,35,2,0.945945946,0.054054054
2019-20,School,DeKalb County,Columbia High School,Students with Disability,37,14,23,0.378378378,0.621621622
2019-20,School,DeKalb County,Lakeside High School,Asian/Pacific Islander,37,30,7,0.810810811,0.189189189
2019-20,School,Evans County,Claxton High School,White,37,30,7,0.810810811,0.189189189
2019-20,School,Fayette County,McIntosh High School,Asian/Pacific Islander,37,35,2,0.945945946,0.054054054
2019-20,School,Forsyth County,Lambert High School,Hispanic,37,35,2,0.945945946,0.054054054
2019-20,School,Forsyth County,Lambert High School,Students with Disability,37,36,1,0.972972973,0.027027027
2019-20,School,Fulton County,Tri-Cities High School,Homeless,37,32,5,0.864864865,0.135135135
2019-20,School,Gwinnett County,McClure Health Science High School,Female,37,36,1,0.972972973,0.027027027
2019-20,School,Hall County,North Hall High School,Hispanic,37,33,4,0.891891892,0.108108108
2019-20,School,Henry County,Luella High School,Students with Disability,37,26,11,0.702702703,0.297297297
2019-20,School,Henry County,Dutchtown High,Students with Disability,37,28,9,0.756756757,0.243243243
2019-20,School,Montgomery County,Montgomery County High School,Male,37,29,8,0.783783784,0.216216216
2019-20,School,Muscogee County,Shaw High School,Hispanic,37,28,9,0.756756757,0.243243243
2019-20,School,Muscogee County,Columbus High School,Asian/Pacific Islander,37,37,0,1,0
2019-20,School,Oconee County,Oconee County High School,Economically Disadvantaged,37,33,4,0.891891892,0.108108108
2019-20,School,Putnam County,Putnam County High School,Students with Disability,37,29,8,0.783783784,0.216216216
2019-20,School,Griffin-Spalding County,Griffin High School,Students with Disability,37,29,8,0.783783784,0.216216216
2019-20,School,Thomas County,Bishop Hall Charter School,Female,37,32,5,0.864864865,0.135135135
2019-20,School,Toombs County,Toombs County High School,Black,37,35,2,0.945945946,0.054054054
2019-20,School,Twiggs County,Twiggs County High School,Female,37,34,3,0.918918919,0.081081081
2019-20,School,Twiggs County,Twiggs County High School,Male,37,29,8,0.783783784,0.216216216
2019-20,School,Wheeler County,Wheeler County High School,Black,37,36,1,0.972972973,0.027027027
2019-20,District,Appling County,All Column Values,Black,38,32,6,0.842105263,0.157894737
2019-20,District,Brantley County,All Column Values,Students with Disability,38,35,3,0.921052632,0.078947368
2019-20,District,Clinch County,All Column Values,Black,38,35,3,0.921052632,0.078947368
2019-20,District,Glascock County,All Column Values,All Students,38,35,3,0.921052632,0.078947368
2019-20,District,Hall County,All Column Values,Asian/Pacific Islander,38,38,0,1,0
2019-20,District,Johnson County,All Column Values,Black,38,35,3,0.921052632,0.078947368
2019-20,District,Oconee County,All Column Values,Black,38,37,1,0.973684211,0.026315789
2019-20,District,Paulding County,All Column Values,Homeless,38,29,9,0.763157895,0.236842105
2019-20,District,Wheeler County,All Column Values,White,38,32,6,0.842105263,0.157894737
2019-20,District,Wilcox County,All Column Values,Female,38,36,2,0.947368421,0.052631579
2019-20,District,Wilkes County,All Column Values,White,38,32,6,0.842105263,0.157894737
2019-20,District,State Charter Schools II- Academy For Classical Education,All Column Values,Female,38,38,0,1,0
2019-20,School,Appling County,Appling County High School,Black,38,32,6,0.842105263,0.157894737
2019-20,School,Barrow County,Apalachee High School,Homeless,38,26,12,0.684210526,0.315789474
2019-20,School,Brantley County,Brantley County High School,Students with Disability,38,35,3,0.921052632,0.078947368
2019-20,School,Bulloch County,Portal Middle/High School,Economically Disadvantaged,38,30,8,0.789473684,0.210526316
2019-20,School,Carroll County,Mt. Zion High School,Not Economically Disadvantaged,38,38,0,1,0
2019-20,School,Savannah-Chatham County,Savannah Early College High School,Black,38,38,0,1,0
2019-20,School,Clinch County,Clinch County High School,Black,38,35,3,0.921052632,0.078947368
2019-20,School,DeKalb County,Towers High School,Students with Disability,38,15,23,0.394736842,0.605263158
2019-20,School,Evans County,Claxton High School,Hispanic,38,33,5,0.868421053,0.131578947
2019-20,School,Fayette County,Sandy Creek High School,White,38,30,8,0.789473684,0.210526316
2019-20,School,Fulton County,Riverwood International Charter School,Students with Disability,38,29,9,0.763157895,0.236842105
2019-20,School,Glascock County,Glascock County Middle/High School,All Students,38,35,3,0.921052632,0.078947368
2019-20,School,Gwinnett County,Grayson High School,Asian/Pacific Islander,38,37,1,0.973684211,0.026315789
2019-20,School,Gwinnett County,Central Gwinnett High School,Asian/Pacific Islander,38,33,5,0.868421053,0.131578947
2019-20,School,Hall County,Chestatee High School,Students with Disability,38,34,4,0.894736842,0.105263158
2019-20,School,Hall County,West Hall High School,Limited English Proficient,38,35,3,0.921052632,0.078947368
2019-20,School,Henry County,Hampton High School,Students with Disability,38,30,8,0.789473684,0.210526316
