report_school_year,aggregation_type,county_name,school_name,subgroup_name,enroll_cnt,grad_cnt,drop_cnt,grad_pct,drop_pct
2019-20,School,ONEIDA,ADIRONDACK HIGH SCHOOL,All Students,96,92,3,0.958333333,0.03125
2019-20,School,ONEIDA,ADIRONDACK HIGH SCHOOL,All Students,96,92,3,0.958333333,0.03125
2019-20,School,ONONDAGA,JORDAN-ELBRIDGE HIGH SCHOOL,All Students,102,92,9,0.901960784,0.088235294
2019-20,School,ONONDAGA,JORDAN-ELBRIDGE HIGH SCHOOL,All Students,102,92,9,0.901960784,0.088235294
2019-20,School,OSWEGO,HANNIBAL  HIGH SCHOOL,All Students,110,92,10,0.836363636,0.090909091
2019-20,School,OSWEGO,HANNIBAL  HIGH SCHOOL,All Students,110,92,10,0.836363636,0.090909091
2019-20,School,RENSSELAER,HOOSIC VALLEY SENIOR HIGH SCHOOL,All Students,96,92,4,0.958333333,0.041666667
2019-20,School,RENSSELAER,HOOSIC VALLEY SENIOR HIGH SCHOOL,All Students,96,92,4,0.958333333,0.041666667
2019-20,School,SARATOGA,MECHANICVILLE HIGH SCHOOL,All Students,107,92,14,0.859813084,0.130841121
2019-20,School,SARATOGA,MECHANICVILLE HIGH SCHOOL,All Students,107,92,14,0.859813084,0.130841121
2019-20,School,SULLIVAN,LIBERTY MIDDLE/HIGH SCHOOL,All Students,112,92,12,0.821428571,0.107142857
2019-20,School,SULLIVAN,LIBERTY MIDDLE/HIGH SCHOOL,All Students,112,92,12,0.821428571,0.107142857
2019-20,School,ULSTER,ONTEORA HIGH SCHOOL,All Students,97,92,5,0.948453608,0.051546392
2019-20,School,ULSTER,ONTEORA HIGH SCHOOL,All Students,97,92,5,0.948453608,0.051546392
2019-20,School,ALBANY,COHOES HIGH SCHOOL,All Students,119,93,21,0.781512605,0.176470588
2019-20,School,ALBANY,COHOES HIGH SCHOOL,All Students,119,93,21,0.781512605,0.176470588
2019-20,School,ALLEGANY,WELLSVILLE SENIOR HIGH SCHOOL,All Students,107,93,4,0.869158879,0.037383178
2019-20,School,ALLEGANY,WELLSVILLE SENIOR HIGH SCHOOL,All Students,107,93,4,0.869158879,0.037383178
2019-20,School,BROOME,SUSQUEHANNA VALLEY SENIOR HIGH SCHOOL,All Students,105,93,8,0.885714286,0.076190476
2019-20,School,BROOME,SUSQUEHANNA VALLEY SENIOR HIGH SCHOOL,All Students,105,93,8,0.885714286,0.076190476
2019-20,School,CATTARAUGUS,GOWANDA  HIGH SCHOOL,All Students,105,93,10,0.885714286,0.095238095
2019-20,School,CATTARAUGUS,GOWANDA  HIGH SCHOOL,All Students,105,93,10,0.885714286,0.095238095
2019-20,School,CHAUTAUQUA,FALCONER HIGH SCHOOL,All Students,98,93,4,0.948979592,0.040816327
2019-20,School,CHAUTAUQUA,FALCONER HIGH SCHOOL,All Students,98,93,4,0.948979592,0.040816327
2019-20,School,DUTCHESS,RHINEBECK SENIOR HIGH SCHOOL,All Students,94,93,1,0.989361702,0.010638298
2019-20,School,DUTCHESS,RHINEBECK SENIOR HIGH SCHOOL,All Students,94,93,1,0.989361702,0.010638298
2019-20,School,ERIE,LEONARDO DA VINCI HIGH SCHOOL,All Students,96,93,3,0.96875,0.03125
2019-20,School,ERIE,LEONARDO DA VINCI HIGH SCHOOL,All Students,96,93,3,0.96875,0.03125
2019-20,School,GREENE,CATSKILL SENIOR HIGH SCHOOL,All Students,99,93,5,0.939393939,0.050505051
2019-20,School,GREENE,CATSKILL SENIOR HIGH SCHOOL,All Students,99,93,5,0.939393939,0.050505051
2019-20,School,GREENE,COXSACKIE-ATHENS HIGH SCHOOL,All Students,99,93,5,0.939393939,0.050505051
2019-20,School,GREENE,COXSACKIE-ATHENS HIGH SCHOOL,All Students,99,93,5,0.939393939,0.050505051
2019-20,School,LEWIS,LOWVILLE HIGH SCHOOL,All Students,101,93,5,0.920792079,0.04950495
2019-20,School,LEWIS,LOWVILLE HIGH SCHOOL,All Students,101,93,5,0.920792079,0.04950495
2019-20,School,MONROE,JAMES MONROE HIGH SCHOOL,All Students,167,93,72,0.556886228,0.431137725
2019-20,School,MONROE,JAMES MONROE HIGH SCHOOL,All Students,167,93,72,0.556886228,0.431137725
2019-20,School,NEW YORK,NYC MUSEUM SCHOOL,All Students,95,93,0,0.978947368,0
2019-20,School,NEW YORK,MANHATTAN BUSINESS ACADEMY,All Students,101,93,2,0.920792079,0.01980198
2019-20,School,NEW YORK,MANHATTAN BUSINESS ACADEMY,All Students,101,93,2,0.920792079,0.01980198
2019-20,School,NEW YORK,HARVEST COLLEGIATE HIGH SCHOOL,All Students,105,93,4,0.885714286,0.038095238
2019-20,School,NEW YORK,HARVEST COLLEGIATE HIGH SCHOOL,All Students,105,93,4,0.885714286,0.038095238
2019-20,School,NEW YORK,URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES,All Students,106,93,13,0.877358491,0.122641509
2019-20,School,NEW YORK,URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES,All Students,106,93,13,0.877358491,0.122641509
2019-20,School,NEW YORK,FRANK MCCOURT HIGH SCHOOL,All Students,101,93,2,0.920792079,0.01980198
2019-20,School,BRONX,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,All Students,130,93,30,0.715384615,0.230769231
2019-20,School,BRONX,THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,All Students,94,93,1,0.989361702,0.010638298
2019-20,School,BRONX,THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,All Students,94,93,1,0.989361702,0.010638298
2019-20,School,BRONX,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,All Students,97,93,2,0.958762887,0.020618557
2019-20,School,BRONX,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,All Students,97,93,2,0.958762887,0.020618557
2019-20,School,BRONX,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,All Students,116,93,22,0.801724138,0.189655172
2019-20,School,BRONX,METROPOLITAN SOUNDVIEW HIGH SCHOOL (THE),All Students,121,93,25,0.768595041,0.20661157
2019-20,School,BRONX,METROPOLITAN SOUNDVIEW HIGH SCHOOL (THE),All Students,121,93,25,0.768595041,0.20661157
2019-20,School,KINGS,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,All Students,95,93,1,0.978947368,0.010526316
2019-20,School,KINGS,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,All Students,95,93,1,0.978947368,0.010526316
2019-20,School,KINGS,BEDFORD ACADEMY HIGH SCHOOL,All Students,94,93,1,0.989361702,0.010638298
2019-20,School,KINGS,BEDFORD ACADEMY HIGH SCHOOL,All Students,94,93,1,0.989361702,0.010638298
2019-20,School,KINGS,PATHWAYS IN TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,All Students,108,93,7,0.861111111,0.064814815
2019-20,School,KINGS,PATHWAYS IN TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,All Students,121,93,2,0.768595041,0.016528926
2019-20,School,KINGS,THE SCHOOL FOR HUMAN RIGHTS,All Students,108,93,11,0.861111111,0.101851852
2019-20,School,KINGS,ACADEMY OF INNOVATIVE TECHNOLOGY,All Students,104,93,3,0.894230769,0.028846154
2019-20,School,QUEENS,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,All Students,111,93,7,0.837837838,0.063063063
2019-20,School,QUEENS,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,All Students,96,93,2,0.96875,0.020833333
2019-20,School,QUEENS,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,All Students,96,93,2,0.96875,0.020833333
2019-20,School,NIAGARA,ROYALTON HARTLAND HIGH SCHOOL,All Students,101,93,7,0.920792079,0.069306931
2019-20,School,NIAGARA,ROYALTON HARTLAND HIGH SCHOOL,All Students,101,93,7,0.920792079,0.069306931
2019-20,School,ORANGE,CHESTER MIDDLE/SENIOR HIGH SCHOOL,All Students,97,93,0,0.958762887,0
2019-20,School,ORANGE,CHESTER MIDDLE/SENIOR HIGH SCHOOL,All Students,97,93,0,0.958762887,0
2019-20,School,OSWEGO,HANNIBAL  HIGH SCHOOL,All Students,106,93,9,0.877358491,0.08490566
2019-20,School,OSWEGO,HANNIBAL  HIGH SCHOOL,All Students,106,93,9,0.877358491,0.08490566
2019-20,School,TOMPKINS,DRYDEN HIGH SCHOOL,All Students,99,93,5,0.939393939,0.050505051
2019-20,School,TOMPKINS,DRYDEN HIGH SCHOOL,All Students,99,93,5,0.939393939,0.050505051
2019-20,School,ALBANY,C A BOUTON MIDDLE SCHOOL HIGH SCHOOL,All Students,95,94,1,0.989473684,0.010526316
2019-20,School,ALBANY,C A BOUTON MIDDLE SCHOOL HIGH SCHOOL,All Students,95,94,1,0.989473684,0.010526316
2019-20,School,DUTCHESS,PAWLING HIGH SCHOOL,All Students,98,94,0,0.959183673,0
2019-20,School,DUTCHESS,PAWLING HIGH SCHOOL,All Students,98,94,0,0.959183673,0
2019-20,School,ERIE,MATH SCIENCE TECHNOLOGY PREPARATORY SCHOOL AT SENECA (THE),All Students,140,94,26,0.671428571,0.185714286
2019-20,School,ERIE,JOHN F KENNEDY SENIOR HIGH SCHOOL,All Students,103,94,8,0.912621359,0.077669903
2019-20,School,ERIE,JOHN F KENNEDY SENIOR HIGH SCHOOL,All Students,104,94,4,0.903846154,0.038461538
2019-20,School,ERIE,JOHN F KENNEDY SENIOR HIGH SCHOOL,All Students,103,94,8,0.912621359,0.077669903
2019-20,School,ERIE,JOHN F KENNEDY SENIOR HIGH SCHOOL,All Students,104,94,4,0.903846154,0.038461538
2019-20,School,LEWIS,LOWVILLE HIGH SCHOOL,All Students,100,94,3,0.94,0.03
2019-20,School,LEWIS,LOWVILLE HIGH SCHOOL,All Students,100,94,3,0.94,0.03
2019-20,School,NASSAU,ACADEMY CHARTER SCHOOL,All Students,95,94,0,0.989473684,0
2019-20,School,NEW YORK,NYC MUSEUM SCHOOL,All Students,95,94,0,0.989473684,0
2019-20,School,NEW YORK,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,All Students,98,94,3,0.959183673,0.030612245
2019-20,School,NEW YORK,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,All Students,98,94,3,0.959183673,0.030612245
2019-20,School,NEW YORK,FRANK MCCOURT HIGH SCHOOL,All Students,94,94,0,1,0
2019-20,School,NEW YORK,FRANK MCCOURT HIGH SCHOOL,All Students,94,94,0,1,0
2019-20,School,NEW YORK,HIGH SCHOOL FOR LAW  ADVOCACY AND COMMUNITY JUSTICE,All Students,112,94,17,0.839285714,0.151785714
2019-20,School,NEW YORK,HIGH SCHOOL FOR LAW  ADVOCACY AND COMMUNITY JUSTICE,All Students,112,94,17,0.839285714,0.151785714
2019-20,School,BRONX,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,All Students,130,94,29,0.723076923,0.223076923
2019-20,School,BRONX,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,All Students,101,94,7,0.930693069,0.069306931
2019-20,School,BRONX,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,All Students,101,94,7,0.930693069,0.069306931
2019-20,School,BRONX,NEW YORK CITY CHARTER HIGH SCHOOL FOR ARCHITECTURE  ENGINEER,All Students,98,94,1,0.959183673,0.010204082
2019-20,School,BRONX,IN TECH ACADEMY (MS/HS 368),All Students,101,94,7,0.930693069,0.069306931
2019-20,School,BRONX,IN TECH ACADEMY (MS/HS 368),All Students,101,94,7,0.930693069,0.069306931
2019-20,School,BRONX,THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,All Students,95,94,0,0.989473684,0
2019-20,School,BRONX,THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,All Students,95,94,0,0.989473684,0
2019-20,School,BRONX,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENC,All Students,100,94,2,0.94,0.02
2019-20,School,KINGS,THE SCHOOL FOR HUMAN RIGHTS,All Students,108,94,10,0.87037037,0.092592593
2019-20,School,KINGS,ACADEMY OF INNOVATIVE TECHNOLOGY,All Students,104,94,3,0.903846154,0.028846154
2019-20,School,QUEENS,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,All Students,111,94,7,0.846846847,0.063063063
2019-20,School,QUEENS,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,All Students,96,94,0,0.979166667,0
2019-20,School,QUEENS,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,All Students,96,94,0,0.979166667,0
2019-20,School,QUEENS,EPIC HIGH SCHOOL - NORTH,All Students,101,94,7,0.930693069,0.069306931
2019-20,School,QUEENS,EPIC HIGH SCHOOL - NORTH,All Students,101,94,7,0.930693069,0.069306931
2019-20,School,QUEENS,ENERGY TECH HIGH SCHOOL,All Students,104,94,3,0.903846154,0.028846154
2019-20,School,QUEENS,ENERGY TECH HIGH SCHOOL,All Students,104,94,3,0.903846154,0.028846154
2019-20,School,SAINT LAWRENCE,POTSDAM SENIOR HIGH SCHOOL,All Students,99,94,3,0.949494949,0.03030303
2019-20,School,SUFFOLK,EARL L VANDERMEULEN HIGH SCHOOL,All Students,95,94,0,0.989473684,0
2019-20,School,SUFFOLK,EARL L VANDERMEULEN HIGH SCHOOL,All Students,95,94,0,0.989473684,0
2019-20,School,CLINTON,NORTHEASTERN CLINTON SENIOR HIGH SCHOOL,All Students,116,95,11,0.818965517,0.094827586
2019-20,School,CLINTON,NORTHEASTERN CLINTON SENIOR HIGH SCHOOL,All Students,116,95,11,0.818965517,0.094827586
2019-20,School,DUTCHESS,RHINEBECK SENIOR HIGH SCHOOL,All Students,98,95,3,0.969387755,0.030612245
2019-20,School,DUTCHESS,RHINEBECK SENIOR HIGH SCHOOL,All Students,98,95,3,0.969387755,0.030612245
2019-20,School,ERIE,BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS,All Students,102,95,4,0.931372549,0.039215686
2019-20,School,ERIE,BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS,All Students,102,95,4,0.931372549,0.039215686
2019-20,School,ERIE,MATH SCIENCE TECHNOLOGY PREPARATORY SCHOOL AT SENECA (THE),All Students,141,95,18,0.673758865,0.127659574
2019-20,School,GREENE,CATSKILL SENIOR HIGH SCHOOL,All Students,103,95,4,0.922330097,0.038834951
2019-20,School,GREENE,CATSKILL SENIOR HIGH SCHOOL,All Students,103,95,4,0.922330097,0.038834951
2019-20,School,JEFFERSON,GENERAL BROWN JUNIOR-SENIOR HIGH SCHOOL,All Students,101,95,4,0.940594059,0.03960396
2019-20,School,JEFFERSON,GENERAL BROWN JUNIOR-SENIOR HIGH SCHOOL,All Students,101,95,4,0.940594059,0.03960396
2019-20,School,MONROE,ROCHESTER EARLY COLLEGE INTERNATIONAL HIGH SCHOOL,All Students,106,95,10,0.896226415,0.094339623
2019-20,School,NEW YORK,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,All Students,99,95,4,0.95959596,0.04040404
2019-20,School,NEW YORK,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,All Students,99,95,4,0.95959596,0.04040404
2019-20,School,NEW YORK,MS 260 CLINTON SCHOOL WRITERS & ARTISTS,All Students,98,95,0,0.969387755,0
2019-20,School,NEW YORK,MS 260 CLINTON SCHOOL WRITERS & ARTISTS,All Students,98,95,0,0.969387755,0
2019-20,School,NEW YORK,FACING HISTORY SCHOOL (THE),All Students,114,95,9,0.833333333,0.078947368
2019-20,School,NEW YORK,FACING HISTORY SCHOOL (THE),All Students,114,95,9,0.833333333,0.078947368
2019-20,School,NEW YORK,TALENT UNLIMITED HIGH SCHOOL,All Students,99,95,2,0.95959596,0.02020202
2019-20,School,NEW YORK,JACQUELINE KENNEDY-ONASSIS HIGH SCHOOL,All Students,120,95,9,0.791666667,0.075
2019-20,School,NEW YORK,HIGH SCHOOL FOR LAW  ADVOCACY AND COMMUNITY JUSTICE,All Students,106,95,7,0.896226415,0.066037736
2019-20,School,NEW YORK,HIGH SCHOOL FOR LAW  ADVOCACY AND COMMUNITY JUSTICE,All Students,106,95,7,0.896226415,0.066037736
2019-20,School,NEW YORK,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,All Students,110,95,0,0.863636364,0
2019-20,School,NEW YORK,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,All Students,110,95,0,0.863636364,0
2019-20,School,NEW YORK,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,All Students,106,95,0,0.896226415,0
2019-20,School,BRONX,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,All Students,125,95,20,0.76,0.16
2019-20,School,BRONX,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,All Students,125,95,20,0.76,0.16
2019-20,School,BRONX,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TECHNOLOGY,All Students,118,95,16,0.805084746,0.13559322
2019-20,School,BRONX,BRONX COLLABORATIVE HIGH SCHOOL,All Students,119,95,14,0.798319328,0.117647059
2019-20,School,BRONX,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENC,All Students,100,95,1,0.95,0.01
2019-20,School,BRONX,BRONXDALE HIGH SCHOOL,All Students,110,95,12,0.863636364,0.109090909
2019-20,School,BRONX,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,All Students,112,95,8,0.848214286,0.071428571
2019-20,School,BRONX,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,All Students,112,95,8,0.848214286,0.071428571
2019-20,School,KINGS,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,All Students,111,95,3,0.855855856,0.027027027
2019-20,School,KINGS,PATHWAYS IN TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,All Students,108,95,7,0.87962963,0.064814815
2019-20,School,KINGS,VICTORY COLLEGIATE HIGH SCHOOL,All Students,107,95,10,0.887850467,0.093457944
2019-20,School,KINGS,VICTORY COLLEGIATE HIGH SCHOOL,All Students,107,95,10,0.887850467,0.093457944
2019-20,School,QUEENS,HILLSIDE ARTS AND LETTERS ACADEMY,All Students,110,95,0,0.863636364,0
2019-20,School,QUEENS,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIENCES,All Students,126,95,7,0.753968254,0.055555556
2019-20,School,ONONDAGA,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,All Students,168,95,38,0.56547619,0.226190476
2019-20,School,ONTARIO,MARCUS WHITMAN HIGH SCHOOL,All Students,101,95,5,0.940594059,0.04950495
2019-20,School,ONTARIO,MARCUS WHITMAN HIGH SCHOOL,All Students,101,95,5,0.940594059,0.04950495
2019-20,School,OSWEGO,HANNIBAL  HIGH SCHOOL,All Students,114,95,16,0.833333333,0.140350877
2019-20,School,OSWEGO,HANNIBAL  HIGH SCHOOL,All Students,114,95,16,0.833333333,0.140350877
2019-20,School,SAINT LAWRENCE,POTSDAM SENIOR HIGH SCHOOL,All Students,99,95,3,0.95959596,0.03030303
2019-20,School,STEUBEN,WAYLAND-COHOCTON HIGH SCHOOL,All Students,103,95,6,0.922330097,0.058252427
2019-20,School,STEUBEN,WAYLAND-COHOCTON HIGH SCHOOL,All Students,103,95,6,0.922330097,0.058252427
2019-20,School,ULSTER,ELLENVILLE HIGH SCHOOL,All Students,107,95,12,0.887850467,0.112149533
2019-20,School,ULSTER,ELLENVILLE HIGH SCHOOL,All Students,107,95,12,0.887850467,0.112149533
2019-20,School,COLUMBIA,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL,All Students,107,96,11,0.897196262,0.102803738
2019-20,School,COLUMBIA,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL,All Students,107,96,11,0.897196262,0.102803738
2019-20,School,COLUMBIA,HUDSON SENIOR HIGH SCHOOL,All Students,114,96,8,0.842105263,0.070175439
2019-20,School,COLUMBIA,HUDSON SENIOR HIGH SCHOOL,All Students,114,96,8,0.842105263,0.070175439
2019-20,School,ERIE,EDEN JUNIOR-SENIOR HIGH SCHOOL,All Students,104,96,3,0.923076923,0.028846154
2019-20,School,ERIE,EDEN JUNIOR-SENIOR HIGH SCHOOL,All Students,104,96,3,0.923076923,0.028846154
2019-20,School,MONROE,SCHOOL 58-WORLD OF INQUIRY SCHOOL,All Students,104,96,7,0.923076923,0.067307692
2019-20,School,MONROE,SCHOOL 58-WORLD OF INQUIRY SCHOOL,All Students,104,96,7,0.923076923,0.067307692
2019-20,School,MONROE,VANGUARD COLLEGIATE HIGH SCHOOL,All Students,180,96,73,0.533333333,0.405555556
2019-20,School,MONROE,VANGUARD COLLEGIATE HIGH SCHOOL,All Students,180,96,73,0.533333333,0.405555556
2019-20,School,MONROE,ROCHESTER EARLY COLLEGE INTERNATIONAL HIGH SCHOOL,All Students,106,96,10,0.905660377,0.094339623
2019-20,School,NEW YORK,TALENT UNLIMITED HIGH SCHOOL,All Students,99,96,1,0.96969697,0.01010101
2019-20,School,NEW YORK,RICHARD R GREEN HIGH SCHOOL OF TEACHING,All Students,110,96,9,0.872727273,0.081818182
2019-20,School,NEW YORK,RICHARD R GREEN HIGH SCHOOL OF TEACHING,All Students,110,96,9,0.872727273,0.081818182
2019-20,School,NEW YORK,LIFE SCIENCES SECONDARY SCHOOL,All Students,113,96,12,0.849557522,0.10619469
2019-20,School,NEW YORK,LIFE SCIENCES SECONDARY SCHOOL,All Students,113,96,12,0.849557522,0.10619469
2019-20,School,NEW YORK,JOHN V. LINDSAY WILDCAT ACADEMY CHARTER SCHOOL,All Students,195,96,32,0.492307692,0.164102564
2019-20,School,BRONX,SOUTH BRONX PREP SCHOOL,All Students,102,96,0,0.941176471,0
2019-20,School,BRONX,NEW YORK CITY CHARTER HIGH SCHOOL FOR ARCHITECTURE  ENGINEER,All Students,98,96,1,0.979591837,0.010204082
2019-20,School,BRONX,COMPREHENSIVE MODEL SCHOOL PROJECT MS 327,All Students,105,96,8,0.914285714,0.076190476
2019-20,School,BRONX,COMPREHENSIVE MODEL SCHOOL PROJECT MS 327,All Students,105,96,8,0.914285714,0.076190476
2019-20,School,BRONX,BRONX LEADERSHIP ACADEMY,All Students,139,96,39,0.690647482,0.28057554
2019-20,School,BRONX,BRONX LEADERSHIP ACADEMY,All Students,139,96,39,0.690647482,0.28057554
2019-20,School,BRONX,BRONXDALE HIGH SCHOOL,All Students,116,96,4,0.827586207,0.034482759
2019-20,School,BRONX,HIGH SCHOOL FOR CONTEMPORARY ARTS,All Students,120,96,7,0.8,0.058333333
2019-20,School,BRONX,HIGH SCHOOL FOR CONTEMPORARY ARTS,All Students,120,96,7,0.8,0.058333333
2019-20,School,BRONX,FANNIE LOU HAMER FREEDOM SCHOOL,All Students,123,96,19,0.780487805,0.154471545
2019-20,School,BRONX,FANNIE LOU HAMER FREEDOM SCHOOL,All Students,123,96,19,0.780487805,0.154471545
2019-20,School,KINGS,CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING  ARCHITECTURE AN,All Students,105,96,8,0.914285714,0.076190476
2019-20,School,KINGS,PATHWAYS IN TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,All Students,115,96,3,0.834782609,0.026086957
2019-20,School,QUEENS,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES,All Students,106,96,0,0.905660377,0
2019-20,School,QUEENS,QUEENS PREPARATORY ACADEMY,All Students,123,96,25,0.780487805,0.203252033
2019-20,School,QUEENS,QUEENS PREPARATORY ACADEMY,All Students,123,96,25,0.780487805,0.203252033
2019-20,School,NIAGARA,ROYALTON HARTLAND HIGH SCHOOL,All Students,101,96,5,0.95049505,0.04950495
2019-20,School,NIAGARA,ROYALTON HARTLAND HIGH SCHOOL,All Students,101,96,5,0.95049505,0.04950495
2019-20,School,SAINT LAWRENCE,GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL,All Students,118,96,13,0.813559322,0.110169492
2019-20,School,SAINT LAWRENCE,GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL,All Students,118,96,13,0.813559322,0.110169492
2019-20,School,SAINT LAWRENCE,POTSDAM SENIOR HIGH SCHOOL,All Students,98,96,2,0.979591837,0.020408163
2019-20,School,SAINT LAWRENCE,POTSDAM SENIOR HIGH SCHOOL,All Students,98,96,2,0.979591837,0.020408163
2019-20,School,STEUBEN,HORNELL SENIOR HIGH SCHOOL,All Students,106,96,7,0.905660377,0.066037736
2019-20,School,STEUBEN,HORNELL SENIOR HIGH SCHOOL,All Students,106,96,7,0.905660377,0.066037736
2019-20,School,SUFFOLK,MATTITUCK JUNIOR-SENIOR HIGH SCHOOL,All Students,103,96,1,0.932038835,0.009708738
2019-20,School,SUFFOLK,MATTITUCK JUNIOR-SENIOR HIGH SCHOOL,All Students,103,96,1,0.932038835,0.009708738
2019-20,School,CHAUTAUQUA,SOUTHWESTERN SENIOR HIGH SCHOOL,All Students,102,97,2,0.950980392,0.019607843
2019-20,School,CHAUTAUQUA,SOUTHWESTERN SENIOR HIGH SCHOOL,All Students,102,97,2,0.950980392,0.019607843
2019-20,School,DUTCHESS,SPACKENKILL HIGH SCHOOL,All Students,102,97,3,0.950980392,0.029411765
2019-20,School,ERIE,CLEVELAND HILL HIGH SCHOOL,All Students,102,97,4,0.950980392,0.039215686
2019-20,School,ERIE,CLEVELAND HILL HIGH SCHOOL,All Students,102,97,4,0.950980392,0.039215686
2019-20,School,LEWIS,LOWVILLE HIGH SCHOOL,All Students,102,97,4,0.950980392,0.039215686
2019-20,School,LEWIS,LOWVILLE HIGH SCHOOL,All Students,102,97,4,0.950980392,0.039215686
2019-20,School,NEW YORK,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,All Students,106,97,9,0.91509434,0.08490566
2019-20,School,NEW YORK,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,All Students,106,97,9,0.91509434,0.08490566
2019-20,School,NEW YORK,JACQUELINE KENNEDY-ONASSIS HIGH SCHOOL,All Students,120,97,8,0.808333333,0.066666667
2019-20,School,NEW YORK,HS 560 CITY-AS-SCHOOL,All Students,262,97,4,0.370229008,0.015267176
2019-20,School,NEW YORK,COLUMBIA SECONDARY SCHOOL FOR MATH  SCIENCE AND ENGINEERING,All Students,99,97,1,0.97979798,0.01010101
2019-20,School,NEW YORK,COLUMBIA SECONDARY SCHOOL FOR MATH  SCIENCE AND ENGINEERING,All Students,99,97,1,0.97979798,0.01010101
2019-20,School,BRONX,SOUTH BRONX PREP SCHOOL,All Students,102,97,0,0.950980392,0
2019-20,School,BRONX,NEW YORK CITY CHARTER HIGH SCHOOL FOR ARCHITECTURE  ENGINEER,All Students,101,97,2,0.96039604,0.01980198
2019-20,School,BRONX,NEW YORK CITY CHARTER HIGH SCHOOL FOR ARCHITECTURE  ENGINEER,All Students,101,97,2,0.96039604,0.01980198
2019-20,School,BRONX,BRONXDALE HIGH SCHOOL,All Students,110,97,10,0.881818182,0.090909091
